Family,Name,SMILES,Set,T (K),Exp. Density (Kg.m-3),Pred. Density (Kg.m-3),A,B,C,D,X2,X3,X4,X5,X6,X7,X8,X10,X12,X14,X15,X16,X17,X19,X21,X22,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26
Aromatics (Oxygenates),1-phenyl-2-propanol,CC(O)Cc1ccccc1,Prediction,288.15,,995.2499398,136.19098,704.9012661,3668646.39,0.265981446,12,12,142.5282312,184.7520993,0.95555804,0.69184208,-0.46433535,9.005799,0.20150993,2.595352,72.19281,3.373795,346.046768,-0.031823,0.501848,0.268682,12,1,1,1,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0
Aromatics (Oxygenates),1-phenyl-2-propanol,CC(O)Cc1ccccc1,Training,293.1499939,992.9820543,991.5334617,136.19098,704.9012661,3668646.39,0.265981446,12,12,142.5282312,184.7520993,0.95555804,0.69184208,-0.46433535,9.005799,0.20150993,2.595352,72.19281,3.373795,346.046768,-0.031823,0.501848,0.268682,12,1,1,1,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0
Aromatics (Oxygenates),1-phenyl-2-propanol,CC(O)Cc1ccccc1,Prediction,313.15,,976.6309641,136.19098,704.9012661,3668646.39,0.265981446,12,12,142.5282312,184.7520993,0.95555804,0.69184208,-0.46433535,9.005799,0.20150993,2.595352,72.19281,3.373795,346.046768,-0.031823,0.501848,0.268682,12,1,1,1,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0
Aromatics (Oxygenates),"1,2-benzenedicarboxylic acid, heptyl, nonyl ester",CCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC,Validation,293.1499939,984.2014224,982.0570261,390.55612,1028.167277,1062403.162,0.211480404,32,37,408.9171951,526.7698834,0.95511755,1.05347852,0.04478573,0,0.20885247,2.364792,291.046143,16.435856,839.846904,-0.024007,0.14949,0.140551,38,2,14,0,0,0,2,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,2,2,0,0
Aromatics (Oxygenates),2-phenyl-1-propanol,OCC(C)c1ccccc1,Prediction,253.15,,1025.784732,136.19098,730.3968282,3668646.391,0.260932743,12,14,142.6073896,183.3337379,0.95502763,0.68891058,-0.34786861,8.788207,0.19549852,2.754725,72.19281,3.373795,336.049784,-0.050457,0.495642,0.263088,12,1,1,1,0,0,0,0,0,0,0,0,0,5,1,0,1,1,0,0,0,0,0,0,0,0
Aromatics (Oxygenates),2-phenyl-1-propanol,OCC(C)c1ccccc1,Prediction,288.15,,1001.535904,136.19098,730.3968282,3668646.391,0.260932743,12,14,142.6073896,183.3337379,0.95502763,0.68891058,-0.34786861,8.788207,0.19549852,2.754725,72.19281,3.373795,336.049784,-0.050457,0.495642,0.263088,12,1,1,1,0,0,0,0,0,0,0,0,0,5,1,0,1,1,0,0,0,0,0,0,0,0
Aromatics (Oxygenates),2-phenyl-1-propanol,OCC(C)c1ccccc1,Training,293.1499939,1004.381239,998.0542277,136.19098,730.3968282,3668646.391,0.260932743,12,14,142.6073896,183.3337379,0.95502763,0.68891058,-0.34786861,8.788207,0.19549852,2.754725,72.19281,3.373795,336.049784,-0.050457,0.495642,0.263088,12,1,1,1,0,0,0,0,0,0,0,0,0,5,1,0,1,1,0,0,0,0,0,0,0,0
Aromatics (Oxygenates),2-phenyl-1-propanol,OCC(C)c1ccccc1,Prediction,313.15,,984.0585012,136.19098,730.3968282,3668646.391,0.260932743,12,14,142.6073896,183.3337379,0.95502763,0.68891058,-0.34786861,8.788207,0.19549852,2.754725,72.19281,3.373795,336.049784,-0.050457,0.495642,0.263088,12,1,1,1,0,0,0,0,0,0,0,0,0,5,1,0,1,1,0,0,0,0,0,0,0,0
Aromatics (Oxygenates),2-phenyl-2-propanol,CC(C)(O)c1ccccc1,Prediction,253.15,,1026.748484,136.19098,681.4386569,3718024.983,0.272697267,14,14,141.9485593,179.0724714,0.95946023,0.62124488,0.42573124,9.488981,0.18010886,2.976758,72.19281,2.427568,333.190124,-0.036571,0.503975,0.276088,12,2,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0
Aromatics (Oxygenates),2-phenyl-2-propanol,CC(C)(O)c1ccccc1,Prediction,288.15,,999.4721639,136.19098,681.4386569,3718024.983,0.272697267,14,14,141.9485593,179.0724714,0.95946023,0.62124488,0.42573124,9.488981,0.18010886,2.976758,72.19281,2.427568,333.190124,-0.036571,0.503975,0.276088,12,2,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0
Aromatics (Oxygenates),2-phenyl-2-propanol,CC(C)(O)c1ccccc1,Training,308.1499939,982.386396,983.5144736,136.19098,681.4386569,3718024.983,0.272697267,14,14,141.9485593,179.0724714,0.95946023,0.62124488,0.42573124,9.488981,0.18010886,2.976758,72.19281,2.427568,333.190124,-0.036571,0.503975,0.276088,12,2,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0
Aromatics (Oxygenates),2-phenyl-2-propanol,CC(C)(O)c1ccccc1,Training,313.1499939,978.1780948,979.4706071,136.19098,681.4386569,3718024.983,0.272697267,14,14,141.9485593,179.0724714,0.95946023,0.62124488,0.42573124,9.488981,0.18010886,2.976758,72.19281,2.427568,333.190124,-0.036571,0.503975,0.276088,12,2,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0
Aromatics (Oxygenates),2-phenylethanol,OCCc1ccccc1,Prediction,253.15,,1044.285184,122.1644,718.9951872,4093379.819,0.260108994,10,11,126.0146369,163.5653476,0.96946672,0.66562179,0.39882047,8.519688,0.20124488,2.622608,61.900566,3.253988,319.300904,-0.055387,0.527709,0.279892,10,0,2,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,0,0,0,0,0,0,0,0
Aromatics (Oxygenates),2-phenylethanol,OCCc1ccccc1,Training,288.1499939,1024.482875,1020.051474,122.1644,718.9951872,4093379.819,0.260108994,10,11,126.0146369,163.5653476,0.96946672,0.66562179,0.39882047,8.519688,0.20124488,2.622608,61.900566,3.253988,319.300904,-0.055387,0.527709,0.279892,10,0,2,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,0,0,0,0,0,0,0,0
Aromatics (Oxygenates),2-phenylethanol,OCCc1ccccc1,Training,293.1499939,1021.459306,1016.581494,122.1644,718.9951872,4093379.819,0.260108994,10,11,126.0146369,163.5653476,0.96946672,0.66562179,0.39882047,8.519688,0.20124488,2.622608,61.900566,3.253988,319.300904,-0.055387,0.527709,0.279892,10,0,2,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,0,0,0,0,0,0,0,0
Aromatics (Oxygenates),2-phenylethanol,OCCc1ccccc1,Test,297.6499939,1016.481107,1013.45368,122.1644,718.9951872,4093379.819,0.260108994,10,11,126.0146369,163.5653476,0.96946672,0.66562179,0.39882047,8.519688,0.20124488,2.622608,61.900566,3.253988,319.300904,-0.055387,0.527709,0.279892,10,0,2,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,0,0,0,0,0,0,0,0
Aromatics (Oxygenates),2-phenylethanol,OCCc1ccccc1,Test,303.1499939,1011.020358,1009.623064,122.1644,718.9951872,4093379.819,0.260108994,10,11,126.0146369,163.5653476,0.96946672,0.66562179,0.39882047,8.519688,0.20124488,2.622608,61.900566,3.253988,319.300904,-0.055387,0.527709,0.279892,10,0,2,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,0,0,0,0,0,0,0,0
Aromatics (Oxygenates),2-phenylethanol,OCCc1ccccc1,Prediction,313.15,,1002.630571,122.1644,718.9951872,4093379.819,0.260108994,10,11,126.0146369,163.5653476,0.96946672,0.66562179,0.39882047,8.519688,0.20124488,2.622608,61.900566,3.253988,319.300904,-0.055387,0.527709,0.279892,10,0,2,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,0,0,0,0,0,0,0,0
Aromatics (Oxygenates),2-phenylethanol,OCCc1ccccc1,Test,314.0499878,1004.692242,1001.999183,122.1644,718.9951872,4093379.819,0.260108994,10,11,126.0146369,163.5653476,0.96946672,0.66562179,0.39882047,8.519688,0.20124488,2.622608,61.900566,3.253988,319.300904,-0.055387,0.527709,0.279892,10,0,2,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,0,0,0,0,0,0,0,0
Aromatics (Oxygenates),2-phenylethanol,OCCc1ccccc1,Training,332.6499939,991.0831279,988.8517941,122.1644,718.9951872,4093379.819,0.260108994,10,11,126.0146369,163.5653476,0.96946672,0.66562179,0.39882047,8.519688,0.20124488,2.622608,61.900566,3.253988,319.300904,-0.055387,0.527709,0.279892,10,0,2,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,0,0,0,0,0,0,0,0
Aromatics (Oxygenates),2-phenylethanol,OCCc1ccccc1,Training,359.8500061,969.8876045,969.1629419,122.1644,718.9951872,4093379.819,0.260108994,10,11,126.0146369,163.5653476,0.96946672,0.66562179,0.39882047,8.519688,0.20124488,2.622608,61.900566,3.253988,319.300904,-0.055387,0.527709,0.279892,10,0,2,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,0,0,0,0,0,0,0,0
Aromatics (Oxygenates),"2,4-xylenol",Cc1ccc(O)c(C)c1,Training,298.1499939,1015.968016,1013.854084,122.1644,751.1926646,4510353.744,0.270053085,12,13,124.9892562,160.889384,0.97741999,0.70220047,-0.04737267,9.043704,0.28984362,3.183816,61.900566,2.193905,312.590296,-0.044994,0.553905,0.335195,10,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),"2,4-xylenol",Cc1ccc(O)c(C)c1,Training,303.1499939,1011.851076,1010.176156,122.1644,751.1926646,4510353.744,0.270053085,12,13,124.9892562,160.889384,0.97741999,0.70220047,-0.04737267,9.043704,0.28984362,3.183816,61.900566,2.193905,312.590296,-0.044994,0.553905,0.335195,10,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),"2,4-xylenol",Cc1ccc(O)c(C)c1,Training,313.1499939,1005.889453,1002.786706,122.1644,751.1926646,4510353.744,0.270053085,12,13,124.9892562,160.889384,0.97741999,0.70220047,-0.04737267,9.043704,0.28984362,3.183816,61.900566,2.193905,312.590296,-0.044994,0.553905,0.335195,10,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),"2,4-xylenol",Cc1ccc(O)c(C)c1,Training,432.1499939,911.5907528,910.7184166,122.1644,751.1926646,4510353.744,0.270053085,12,13,124.9892562,160.889384,0.97741999,0.70220047,-0.04737267,9.043704,0.28984362,3.183816,61.900566,2.193905,312.590296,-0.044994,0.553905,0.335195,10,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),"2,5-xylenol",Cc1ccc(C)c(O)c1,Training,353.1499939,964.988812,968.693632,122.1644,754.2560962,4510353.745,0.270269263,12,13,125.0978497,161.6430447,0.97657152,0.53083167,-0.41851842,9.100093,0.28009339,3.184408,61.900566,2.193905,313.977415,-0.037558,0.553747,0.335109,10,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),"2,5-xylenol",Cc1ccc(C)c(O)c1,Training,373.1499939,947.9835276,953.3278702,122.1644,754.2560962,4510353.745,0.270269263,12,13,125.0978497,161.6430447,0.97657152,0.53083167,-0.41851842,9.100093,0.28009339,3.184408,61.900566,2.193905,313.977415,-0.037558,0.553747,0.335109,10,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),"2,5-xylenol",Cc1ccc(C)c(O)c1,Training,398.1499939,927.9852153,933.8710383,122.1644,754.2560962,4510353.745,0.270269263,12,13,125.0978497,161.6430447,0.97657152,0.53083167,-0.41851842,9.100093,0.28009339,3.184408,61.900566,2.193905,313.977415,-0.037558,0.553747,0.335109,10,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),"2,5-xylenol",Cc1ccc(C)c(O)c1,Test,423.1499939,906.9851549,914.0589993,122.1644,754.2560962,4510353.745,0.270269263,12,13,125.0978497,161.6430447,0.97657152,0.53083167,-0.41851842,9.100093,0.28009339,3.184408,61.900566,2.193905,313.977415,-0.037558,0.553747,0.335109,10,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),"2,5-xylenol",Cc1ccc(C)c(O)c1,Validation,427.1499939,906.0811384,910.8482936,122.1644,754.2560962,4510353.745,0.270269263,12,13,125.0978497,161.6430447,0.97657152,0.53083167,-0.41851842,9.100093,0.28009339,3.184408,61.900566,2.193905,313.977415,-0.037558,0.553747,0.335109,10,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),"2,6-di-tert-butyl-p-cresol",Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,Validation,393.1499939,858.9921982,859.5561153,220.35046,894.3505148,2187684.081,0.247639549,26,28,240.0831478,289.6985531,0.917832,0.74855684,-0.7461754,10.384491,0.26290236,3.51678,139.152496,3.885041,466.256487,-0.010341,0.384374,0.232842,24,7,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),"2,6-di-tert-butyl-p-cresol",Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,Training,403.1499939,851.9850536,852.8705887,220.35046,894.3505148,2187684.081,0.247639549,26,28,240.0831478,289.6985531,0.917832,0.74855684,-0.7461754,10.384491,0.26290236,3.51678,139.152496,3.885041,466.256487,-0.010341,0.384374,0.232842,24,7,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),"2,6-di-tert-butyl-p-cresol",Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,Training,413.1499939,844.977909,846.2176063,220.35046,894.3505148,2187684.081,0.247639549,26,28,240.0831478,289.6985531,0.917832,0.74855684,-0.7461754,10.384491,0.26290236,3.51678,139.152496,3.885041,466.256487,-0.010341,0.384374,0.232842,24,7,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),3-phenyl-1-propanol,OCCCc1ccccc1,Prediction,253.15,,1023.399145,136.19098,742.2565351,3633349.939,0.258494119,11,12,142.6526533,185.3629053,0.9547246,0.67468597,-0.28025953,8.527571,0.20112151,2.432791,72.19281,4.069178,347.270212,-0.04388,0.495353,0.26249,12,0,3,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,0,0,0,0,0,0,0,0
Aromatics (Oxygenates),3-phenyl-1-propanol,OCCCc1ccccc1,Prediction,288.15,,998.2061625,136.19098,742.2565351,3633349.939,0.258494119,11,12,142.6526533,185.3629053,0.9547246,0.67468597,-0.28025953,8.527571,0.20112151,2.432791,72.19281,4.069178,347.270212,-0.04388,0.495353,0.26249,12,0,3,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,0,0,0,0,0,0,0,0
Aromatics (Oxygenates),3-phenyl-1-propanol,OCCCc1ccccc1,Training,298.1499939,994.9840617,991.0327515,136.19098,742.2565351,3633349.939,0.258494119,11,12,142.6526533,185.3629053,0.9547246,0.67468597,-0.28025953,8.527571,0.20112151,2.432791,72.19281,4.069178,347.270212,-0.04388,0.495353,0.26249,12,0,3,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,0,0,0,0,0,0,0,0
Aromatics (Oxygenates),3-phenyl-1-propanol,OCCCc1ccccc1,Prediction,313.15,,980.2814736,136.19098,742.2565351,3633349.939,0.258494119,11,12,142.6526533,185.3629053,0.9547246,0.67468597,-0.28025953,8.527571,0.20112151,2.432791,72.19281,4.069178,347.270212,-0.04388,0.495353,0.26249,12,0,3,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,0,0,0,0,0,0,0,0
Aromatics (Oxygenates),3-phenyl-1-propanol,OCCCc1ccccc1,Training,323.1499939,971.9814052,973.1133306,136.19098,742.2565351,3633349.939,0.258494119,11,12,142.6526533,185.3629053,0.9547246,0.67468597,-0.28025953,8.527571,0.20112151,2.432791,72.19281,4.069178,347.270212,-0.04388,0.495353,0.26249,12,0,3,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,0,0,0,0,0,0,0,0
Aromatics (Oxygenates),"3,4-xylenol",Oc1ccc(C)c(C)c1,Training,348.1499939,986.9906205,977.7877047,122.1644,745.913784,4510353.744,0.270577259,12,13,124.8193544,160.2854342,0.97875043,0.71141985,0.3904676,8.9375,0.2993684,3.183278,61.900566,2.193905,308.278885,-0.047141,0.554736,0.335428,10,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),"3,4-xylenol",Oc1ccc(C)c(C)c1,Training,373.1499939,966.9923082,959.0159108,122.1644,745.913784,4510353.744,0.270577259,12,13,124.8193544,160.2854342,0.97875043,0.71141985,0.3904676,8.9375,0.2993684,3.183278,61.900566,2.193905,308.278885,-0.047141,0.554736,0.335428,10,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),"3,4-xylenol",Oc1ccc(C)c(C)c1,Training,398.1499939,947.9835276,939.639027,122.1644,745.913784,4510353.744,0.270577259,12,13,124.8193544,160.2854342,0.97875043,0.71141985,0.3904676,8.9375,0.2993684,3.183278,61.900566,2.193905,308.278885,-0.047141,0.554736,0.335428,10,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),"3,4-xylenol",Oc1ccc(C)c(C)c1,Training,423.1499939,927.9852153,919.5376869,122.1644,745.913784,4510353.744,0.270577259,12,13,124.8193544,160.2854342,0.97875043,0.71141985,0.3904676,8.9375,0.2993684,3.183278,61.900566,2.193905,308.278885,-0.047141,0.554736,0.335428,10,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),"3,4-xylenol",Oc1ccc(C)c(C)c1,Training,448.1499939,907.986903,898.5850475,122.1644,745.913784,4510353.744,0.270577259,12,13,124.8193544,160.2854342,0.97875043,0.71141985,0.3904676,8.9375,0.2993684,3.183278,61.900566,2.193905,308.278885,-0.047141,0.554736,0.335428,10,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),"3,5-xylenol",Cc1cc(C)cc(O)c1,Test,348.1499939,971.9888322,972.5650085,122.1644,749.3922592,4510353.745,0.270928974,12,12,125.2103565,161.8664949,0.97569403,0.56804581,0.44790432,8.993889,0.32237708,3.177809,61.900566,2.193905,315.566773,-0.043577,0.554182,0.335102,10,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),"3,5-xylenol",Cc1cc(C)cc(O)c1,Training,373.1499939,951.9905199,953.8445483,122.1644,749.3922592,4510353.745,0.270928974,12,12,125.2103565,161.8664949,0.97569403,0.56804581,0.44790432,8.993889,0.32237708,3.177809,61.900566,2.193905,315.566773,-0.043577,0.554182,0.335102,10,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),"3,5-xylenol",Cc1cc(C)cc(O)c1,Training,398.1499939,930.9904595,934.5567888,122.1644,749.3922592,4510353.745,0.270928974,12,12,125.2103565,161.8664949,0.97569403,0.56804581,0.44790432,8.993889,0.32237708,3.177809,61.900566,2.193905,315.566773,-0.043577,0.554182,0.335102,10,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),"3,5-xylenol",Cc1cc(C)cc(O)c1,Training,423.1499939,909.9903992,914.6037602,122.1644,749.3922592,4510353.745,0.270928974,12,12,125.2103565,161.8664949,0.97569403,0.56804581,0.44790432,8.993889,0.32237708,3.177809,61.900566,2.193905,315.566773,-0.043577,0.554182,0.335102,10,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),"3,5-xylenol",Cc1cc(C)cc(O)c1,Training,448.1499939,889.9920869,893.8769964,122.1644,749.3922592,4510353.745,0.270928974,12,12,125.2103565,161.8664949,0.97569403,0.56804581,0.44790432,8.993889,0.32237708,3.177809,61.900566,2.193905,315.566773,-0.043577,0.554182,0.335102,10,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),alpha-methylbenzyl alcohol,C[C@@H](O)c1ccccc1,Prediction,253.15,,1040.986629,122.1644,687.8856373,4135606.538,0.267586252,11,12,125.8191049,163.4134755,0.97097335,0.62833691,0.54356951,9.023704,0.19552063,2.858681,61.900566,2.646097,318.472879,-0.044287,0.523696,0.284171,10,1,0,1,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0
Aromatics (Oxygenates),alpha-methylbenzyl alcohol,C[C@@H](O)c1ccccc1,Prediction,288.15,,1015.679617,122.1644,687.8856373,4135606.538,0.267586252,11,12,125.8191049,163.4134755,0.97097335,0.62833691,0.54356951,9.023704,0.19552063,2.858681,61.900566,2.646097,318.472879,-0.044287,0.523696,0.284171,10,1,0,1,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0
Aromatics (Oxygenates),alpha-methylbenzyl alcohol,C[C@@H](O)c1ccccc1,Training,293.1499939,1012.987737,1012.036642,122.1644,687.8856373,4135606.538,0.267586252,11,12,125.8191049,163.4134755,0.97097335,0.62833691,0.54356951,9.023704,0.19552063,2.858681,61.900566,2.646097,318.472879,-0.044287,0.523696,0.284171,10,1,0,1,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0
Aromatics (Oxygenates),alpha-methylbenzyl alcohol,C[C@@H](O)c1ccccc1,Training,294.1499939,1001.000067,1011.306613,122.1644,687.8856373,4135606.538,0.267586252,11,12,125.8191049,163.4134755,0.97097335,0.62833691,0.54356951,9.023704,0.19552063,2.858681,61.900566,2.646097,318.472879,-0.044287,0.523696,0.284171,10,1,0,1,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0
Aromatics (Oxygenates),alpha-methylbenzyl alcohol,C[C@@H](O)c1ccccc1,Validation,298.1499939,1011.836111,1008.381215,122.1644,687.8856373,4135606.538,0.267586252,11,12,125.8191049,163.4134755,0.97097335,0.62833691,0.54356951,9.023704,0.19552063,2.858681,61.900566,2.646097,318.472879,-0.044287,0.523696,0.284171,10,1,0,1,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0
Aromatics (Oxygenates),alpha-methylbenzyl alcohol,C[C@@H](O)c1ccccc1,Validation,303.1499939,1005.425228,1004.711428,122.1644,687.8856373,4135606.538,0.267586252,11,12,125.8191049,163.4134755,0.97097335,0.62833691,0.54356951,9.023704,0.19552063,2.858681,61.900566,2.646097,318.472879,-0.044287,0.523696,0.284171,10,1,0,1,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0
Aromatics (Oxygenates),alpha-methylbenzyl alcohol,C[C@@H](O)c1ccccc1,Prediction,313.15,,997.3210629,122.1644,687.8856373,4135606.538,0.267586252,11,12,125.8191049,163.4134755,0.97097335,0.62833691,0.54356951,9.023704,0.19552063,2.858681,61.900566,2.646097,318.472879,-0.044287,0.523696,0.284171,10,1,0,1,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0
Aromatics (Oxygenates),alpha-methylbenzyl alcohol formate,O=COC(C)c1ccccc1,Prediction,253.15,,1076.34281,150.1745,673.4362485,3620244.983,0.280762999,13,15,145.471605,187.382742,1.03234577,0.84478197,0.7696178,0,0.23319238,2.705476,82.768654,3.883702,348.921407,-0.049796,0.333006,0.266364,10,1,0,1,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,1,0,0,0
Aromatics (Oxygenates),alpha-methylbenzyl alcohol formate,O=COC(C)c1ccccc1,Training,286.1499939,1057.979353,1053.211296,150.1745,673.4362485,3620244.983,0.280762999,13,15,145.471605,187.382742,1.03234577,0.84478197,0.7696178,0,0.23319238,2.705476,82.768654,3.883702,348.921407,-0.049796,0.333006,0.266364,10,1,0,1,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,1,0,0,0
Aromatics (Oxygenates),alpha-methylbenzyl alcohol formate,O=COC(C)c1ccccc1,Prediction,288.15,,1051.737636,150.1745,673.4362485,3620244.983,0.280762999,13,15,145.471605,187.382742,1.03234577,0.84478197,0.7696178,0,0.23319238,2.705476,82.768654,3.883702,348.921407,-0.049796,0.333006,0.266364,10,1,0,1,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,1,0,0,0
Aromatics (Oxygenates),"benzene-1,2,4-tricarboxylic acid trimethyl ester",COC(=O)c1cc(ccc1C(=O)OC)C(=O)OC,Training,293.1499939,1260.928638,1260.911946,252.22008,913.0684193,2884301.441,0.258473711,24,31,216.9295519,271.2103976,1.1626908,0.49329942,0.46345303,0,0.25229529,3.387181,163.055695,6.153766,478.623856,-0.067192,0.169771,0.157778,12,3,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0
Aromatics (Oxygenates),benzyl acetate,CC(=O)OCc1ccccc1,Training,288.1499939,1061.989012,1057.902415,150.1745,686.6935884,3534663.026,0.270683898,13,13,145.1022314,188.0882583,1.03497372,0.72828864,0.23526235,0,0.23261022,2.478593,82.768654,3.883702,347.975006,-0.042233,0.346166,0.286716,10,1,1,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,1,0,0
Aromatics (Oxygenates),benzyl acetate,CC(=O)OCc1ccccc1,Training,289.6499939,1056.988201,1056.535144,150.1745,686.6935884,3534663.026,0.270683898,13,13,145.1022314,188.0882583,1.03497372,0.72828864,0.23526235,0,0.23261022,2.478593,82.768654,3.883702,347.975006,-0.042233,0.346166,0.286716,10,1,1,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,1,0,0
Aromatics (Oxygenates),benzyl acetate,CC(=O)OCc1ccccc1,Test,298.1499939,1050.725924,1048.786871,150.1745,686.6935884,3534663.026,0.270683898,13,13,145.1022314,188.0882583,1.03497372,0.72828864,0.23526235,0,0.23261022,2.478593,82.768654,3.883702,347.975006,-0.042233,0.346166,0.286716,10,1,1,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,1,0,0
Aromatics (Oxygenates),benzyl acetate,CC(=O)OCc1ccccc1,Prediction,313.15,,1035.09672,150.1745,686.6935884,3534663.026,0.270683898,13,13,145.1022314,188.0882583,1.03497372,0.72828864,0.23526235,0,0.23261022,2.478593,82.768654,3.883702,347.975006,-0.042233,0.346166,0.286716,10,1,1,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,1,0,0
